condition_id,family,level,dose,node,metric,value,baseline_value,relative_change_percent
beta_0p50,beta,0.5,0.0,TRAF2_3,auc_cv,0.07893005429518601,0.12971733959689466,-39.152271746810065
beta_0p50,beta,0.5,0.0,Btx,final_mean,0.6079892968625,0.42844145226249997,41.90720660940941
beta_0p50,beta,0.5,0.0,Btx,final_cv,0.28619542977060775,0.41174234038510404,-30.491620195550407
beta_0p50,beta,0.5,0.0,Btx,auc_mean,301.678455125,212.8153785,41.7559469862278
beta_0p50,beta,0.5,0.0,Btx,auc_cv,0.28687385993376996,0.4115036525805379,-30.286436551708583
beta_0p50,beta,0.5,0.0,TAK1_TAB,final_mean,0.676527876075,0.48357264210000006,39.9020161969994
beta_0p50,beta,0.5,0.0,TAK1_TAB,final_cv,0.1940277169600846,0.3085619675616627,-37.11871929864127
beta_0p50,beta,0.5,0.0,TAK1_TAB,auc_mean,336.1321971,240.4689862,39.78193296845196
beta_0p50,beta,0.5,0.0,TAK1_TAB,auc_cv,0.19442012895770544,0.3081772312965922,-36.912883492488135
beta_0p50,beta,0.5,0.0,NEMO_IKKa_IKKb,final_mean,0.6770732181125,0.4652436550375,45.53088704840604
beta_0p50,beta,0.5,0.0,NEMO_IKKa_IKKb,final_cv,0.19796168460597807,0.32249126155697594,-38.61486861683434
beta_0p50,beta,0.5,0.0,NEMO_IKKa_IKKb,auc_mean,335.654503875,230.74366955000002,45.466397639249976
beta_0p50,beta,0.5,0.0,NEMO_IKKa_IKKb,auc_cv,0.19819633295656666,0.32194273715021626,-38.43739582045933
beta_0p50,beta,0.5,0.0,IkBa_release_signal,final_mean,0.5520599091375,0.33021212587500004,67.18341510768117
beta_0p50,beta,0.5,0.0,IkBa_release_signal,final_cv,0.308533144417326,0.434761252973225,-29.033891059209182
beta_0p50,beta,0.5,0.0,IkBa_release_signal,auc_mean,272.75812375,163.377556675,66.94956718723985
beta_0p50,beta,0.5,0.0,IkBa_release_signal,auc_cv,0.30945355294234217,0.4353969800324452,-28.92611406737775
beta_0p50,beta,0.5,0.0,p50_p65,final_mean,0.5478618464375,0.2973161333125,84.26912806028557
beta_0p50,beta,0.5,0.0,p50_p65,final_cv,0.3051912006807908,0.4313607869261006,-29.249201612506504
beta_0p50,beta,0.5,0.0,p50_p65,auc_mean,269.3414462375,146.372372775,84.01112254395508
beta_0p50,beta,0.5,0.0,p50_p65,auc_cv,0.30733625128972475,0.431985906518163,-28.85502821912023
beta_0p50,beta,0.5,0.0,TNFa,final_mean,0.82653797005,0.6196866580375,33.37998475997244
beta_0p50,beta,0.5,0.0,TNFa,final_cv,0.18851348852868022,0.3331276459151579,-43.41103452677972
beta_0p50,beta,0.5,0.0,TNFa,auc_mean,402.55898987499995,301.9203035875,33.33286469696919
beta_0p50,beta,0.5,0.0,TNFa,auc_cv,0.19763582832113116,0.33825294170185494,-41.57158624348858
beta_0p50,beta,0.5,0.0,p100,final_mean,0.49750513915,0.25862056725000004,92.36874485279358
beta_0p50,beta,0.5,0.0,p100,final_cv,0.4310984042317739,0.6613039798447459,-34.810855919393866
beta_0p50,beta,0.5,0.0,p100,auc_mean,243.9066355625,126.96675095,92.1027621306553
beta_0p50,beta,0.5,0.0,p100,auc_cv,0.43305504501425296,0.661837540040465,-34.56777247966687
beta_0p50,beta,0.5,0.0,Phenotype_canonical,final_mean,0.9176144504875,0.7884652180875,16.379826203781576
beta_0p50,beta,0.5,0.0,Phenotype_canonical,final_cv,0.12022613321111883,0.212434078106337,-43.40543933307261
beta_0p50,beta,0.5,0.0,Phenotype_canonical,auc_mean,445.70620418749996,381.70516738749996,16.767139213241865
beta_0p50,beta,0.5,0.0,Phenotype_canonical,auc_cv,0.13378824508018106,0.22146898062916354,-39.590526537799256
beta_0p50,beta,0.5,0.0,NIK,final_mean,0.5806099055375,0.405432408025,43.20757148296297
beta_0p50,beta,0.5,0.0,NIK,final_cv,0.34054339132077727,0.4611943646466652,-26.160548041024366
beta_0p50,beta,0.5,0.0,NIK,auc_mean,288.1009628625,201.39707196249998,43.05121720743996
beta_0p50,beta,0.5,0.0,NIK,auc_cv,0.34154141073532623,0.46139699952031393,-25.976672780619335
beta_0p50,beta,0.5,0.0,IKKa_noncanonical,final_mean,0.5184485157875001,0.308058851475,68.29528296464933
beta_0p50,beta,0.5,0.0,IKKa_noncanonical,final_cv,0.3835728436909942,0.5533634273191441,-30.683376465757238
beta_0p50,beta,0.5,0.0,IKKa_noncanonical,auc_mean,255.9882560375,152.427095275,67.94143821717593
beta_0p50,beta,0.5,0.0,IKKa_noncanonical,auc_cv,0.38561498623042395,0.5533716766847852,-30.315373468223193
beta_0p50,beta,0.5,0.0,p100_RelB,final_mean,0.6566974004875,0.3793751871125,73.09972364976068
beta_0p50,beta,0.5,0.0,p100_RelB,final_cv,0.1819959698781661,0.3517098654598227,-48.25394799766961
beta_0p50,beta,0.5,0.0,p100_RelB,auc_mean,322.962642525,186.72962554999998,72.95736633848779
beta_0p50,beta,0.5,0.0,p100_RelB,auc_cv,0.18436669646471365,0.3526241530516158,-47.71580594545186
beta_0p50,beta,0.5,0.0,p52,final_mean,0.5471890387875,0.3062981677875,78.64587396654703
beta_0p50,beta,0.5,0.0,p52,final_cv,0.3575370221248681,0.5726196517273229,-37.56116803774585
beta_0p50,beta,0.5,0.0,p52,auc_mean,268.183652,150.11127485,78.6565681145436
beta_0p50,beta,0.5,0.0,p52,auc_cv,0.3590557545163741,0.572690320866033,-37.3036802903525
beta_0p50,beta,0.5,0.0,BAFF,final_mean,0.841722565375,0.6632187320125,26.9147755855508
beta_0p50,beta,0.5,0.0,BAFF,final_cv,0.187952919909462,0.29052902409046305,-35.30666325064361
beta_0p50,beta,0.5,0.0,BAFF,auc_mean,410.43798431249996,322.95853719999997,27.086897244127094
beta_0p50,beta,0.5,0.0,BAFF,auc_cv,0.19537215768352342,0.2969201859416993,-34.20044613541868
beta_0p50,beta,0.5,0.0,Phenotype_noncanonical,final_mean,0.910864272175,0.7724286863250001,17.922118675917865
beta_0p50,beta,0.5,0.0,Phenotype_noncanonical,final_cv,0.11793344761456735,0.2250256583715686,-47.59111095685259
beta_0p50,beta,0.5,0.0,Phenotype_noncanonical,auc_mean,440.6196481875,372.31345484999997,18.34642085793532
beta_0p50,beta,0.5,0.0,Phenotype_noncanonical,auc_cv,0.13478130309827713,0.23614398690381916,-42.924101153093005
beta_0p50,beta,0.5,100.0,TNFR,final_mean,1.0,1.0,0.0
beta_0p50,beta,0.5,100.0,TNFR,final_cv,0.0,0.0,
beta_0p50,beta,0.5,100.0,TNFR,auc_mean,500.0,500.0,0.0
beta_0p50,beta,0.5,100.0,TNFR,auc_cv,0.0,0.0,
beta_0p50,beta,0.5,100.0,IL1R,final_mean,1.0,1.0,0.0
beta_0p50,beta,0.5,100.0,IL1R,final_cv,0.0,0.0,
beta_0p50,beta,0.5,100.0,IL1R,auc_mean,500.0,500.0,0.0
beta_0p50,beta,0.5,100.0,IL1R,auc_cv,0.0,0.0,
beta_0p50,beta,0.5,100.0,CD40,final_mean,1.0,1.0,0.0
beta_0p50,beta,0.5,100.0,CD40,final_cv,0.0,0.0,
beta_0p50,beta,0.5,100.0,CD40,auc_mean,500.0,500.0,0.0
beta_0p50,beta,0.5,100.0,CD40,auc_cv,0.0,0.0,
beta_0p50,beta,0.5,100.0,LTB,final_mean,1.0,1.0,0.0
beta_0p50,beta,0.5,100.0,LTB,final_cv,0.0,0.0,
beta_0p50,beta,0.5,100.0,LTB,auc_mean,500.0,500.0,0.0
beta_0p50,beta,0.5,100.0,LTB,auc_cv,0.0,0.0,
beta_0p50,beta,0.5,100.0,BAFFR,final_mean,1.0,1.0,0.0
beta_0p50,beta,0.5,100.0,BAFFR,final_cv,0.0,0.0,
beta_0p50,beta,0.5,100.0,BAFFR,auc_mean,500.0,500.0,0.0
beta_0p50,beta,0.5,100.0,BAFFR,auc_cv,0.0,0.0,
beta_0p50,beta,0.5,100.0,TRAF2_5,final_mean,0.594974965,0.45354472925000006,31.18330489340593
beta_0p50,beta,0.5,100.0,TRAF2_5,final_cv,0.3553748728472215,0.4465662807070007,-20.42057625027254
beta_0p50,beta,0.5,100.0,TRAF2_5,auc_mean,296.1534263625,226.008547725,31.036383067621863
beta_0p50,beta,0.5,100.0,TRAF2_5,auc_cv,0.3556199039666177,0.446127209797532,-20.287331470319792
beta_0p50,beta,0.5,100.0,TRAF6,final_mean,0.7443460568500001,0.6050789359125,23.01635582925654
beta_0p50,beta,0.5,100.0,TRAF6,final_cv,0.14918940748917206,0.23155068880950605,-35.56943913394773
beta_0p50,beta,0.5,100.0,TRAF6,auc_mean,370.9821819,301.7256551625,22.95347629627338
beta_0p50,beta,0.5,100.0,TRAF6,auc_cv,0.14892440531869988,0.23107859664657457,-35.55248842605974
beta_0p50,beta,0.5,100.0,TRAF2_3,final_mean,0.7886882055625,0.6554709238374999,20.323904063519738
beta_0p50,beta,0.5,100.0,TRAF2_3,final_cv,0.07896720432341715,0.12986558404176507,-39.19312425529067
beta_0p50,beta,0.5,100.0,TRAF2_3,auc_mean,393.2430509,326.9804543875,20.265002272574108
beta_0p50,beta,0.5,100.0,TRAF2_3,auc_cv,0.07893005429518601,0.12971733959689466,-39.152271746810065
beta_0p50,beta,0.5,100.0,Btx,final_mean,0.6079892968625,0.42844145226249997,41.90720660940941
beta_0p50,beta,0.5,100.0,Btx,final_cv,0.28619542977060775,0.41174234038510404,-30.491620195550407
beta_0p50,beta,0.5,100.0,Btx,auc_mean,301.678455125,212.8153785,41.7559469862278
beta_0p50,beta,0.5,100.0,Btx,auc_cv,0.28687385993376996,0.4115036525805379,-30.286436551708583
beta_0p50,beta,0.5,100.0,TAK1_TAB,final_mean,0.676527876075,0.48357264210000006,39.9020161969994
beta_0p50,beta,0.5,100.0,TAK1_TAB,final_cv,0.1940277169600846,0.3085619675616627,-37.11871929864127
beta_0p50,beta,0.5,100.0,TAK1_TAB,auc_mean,336.1321971,240.4689862,39.78193296845196
beta_0p50,beta,0.5,100.0,TAK1_TAB,auc_cv,0.19442012895770544,0.3081772312965922,-36.912883492488135
beta_0p50,beta,0.5,100.0,NEMO_IKKa_IKKb,final_mean,0.6232639844375,0.3990133946,56.20126864721047
beta_0p50,beta,0.5,100.0,NEMO_IKKa_IKKb,final_cv,0.18423489012047842,0.26797761876101767,-31.249896550211897
beta_0p50,beta,0.5,100.0,NEMO_IKKa_IKKb,auc_mean,309.0592637125,198.00618056250002,56.085665020414076
beta_0p50,beta,0.5,100.0,NEMO_IKKa_IKKb,auc_cv,0.1847135737267258,0.26798875718071297,-31.074133232325174
beta_0p50,beta,0.5,100.0,IkBa_release_signal,final_mean,0.4555483981375,0.23551007488749998,93.4305351289576
beta_0p50,beta,0.5,100.0,IkBa_release_signal,final_cv,0.3273270730908867,0.4137182543444197,-20.881645986452536
beta_0p50,beta,0.5,100.0,IkBa_release_signal,auc_mean,225.3814534875,116.70437287375,93.12168682086673
beta_0p50,beta,0.5,100.0,IkBa_release_signal,auc_cv,0.32834097061569434,0.4148273850750491,-20.848771699030422
beta_0p50,beta,0.5,100.0,p50_p65,final_mean,0.38800126596249995,0.1612292729125,140.65187354226322
beta_0p50,beta,0.5,100.0,p50_p65,final_cv,0.3780283860333379,0.5025243047048943,-24.7741089348238
beta_0p50,beta,0.5,100.0,p50_p65,auc_mean,191.1224673625,79.603306225,140.0936298076481
beta_0p50,beta,0.5,100.0,p50_p65,auc_cv,0.37937290416758734,0.503076246940054,-24.58938252896823
beta_0p50,beta,0.5,100.0,TNFa,final_mean,0.7712755920875,0.49557346278750003,55.63294849349509
beta_0p50,beta,0.5,100.0,TNFa,final_cv,0.2590609195595518,0.4604643961519166,-43.739207260210776
beta_0p50,beta,0.5,100.0,TNFa,auc_mean,375.1367213,241.0054182875,55.65489106659509
beta_0p50,beta,0.5,100.0,TNFa,auc_cv,0.26766836407053923,0.4651035056209641,-42.44972122642407
beta_0p50,beta,0.5,100.0,p100,final_mean,0.43320180887500004,0.17996233625,140.71804017547592
beta_0p50,beta,0.5,100.0,p100,final_cv,0.5083965166642385,0.8282011089869484,-38.61436417464997
beta_0p50,beta,0.5,100.0,p100,auc_mean,212.425464625,88.419129645,140.24830992781935
beta_0p50,beta,0.5,100.0,p100,auc_cv,0.5099585000390121,0.8270143044922765,-38.337402718555445
beta_0p50,beta,0.5,100.0,Phenotype_canonical,final_mean,0.8844471261125,0.6809200242375,29.890015659755555
beta_0p50,beta,0.5,100.0,Phenotype_canonical,final_cv,0.17174215973229975,0.30785838076115096,-44.21390793140555
beta_0p50,beta,0.5,100.0,Phenotype_canonical,auc_mean,428.3319473125,327.4420264625,30.81153691233778
beta_0p50,beta,0.5,100.0,Phenotype_canonical,auc_cv,0.18391112366359763,0.318699679593397,-42.29328253538414
beta_0p50,beta,0.5,100.0,NIK,final_mean,0.5806099055375,0.405432408025,43.20757148296297
beta_0p50,beta,0.5,100.0,NIK,final_cv,0.34054339132077727,0.4611943646466652,-26.160548041024366
beta_0p50,beta,0.5,100.0,NIK,auc_mean,288.1009628625,201.39707196249998,43.05121720743996
beta_0p50,beta,0.5,100.0,NIK,auc_cv,0.34154141073532623,0.46139699952031393,-25.976672780619335
beta_0p50,beta,0.5,100.0,IKKa_noncanonical,final_mean,0.5184485157875001,0.308058851475,68.29528296464933
beta_0p50,beta,0.5,100.0,IKKa_noncanonical,final_cv,0.3835728436909942,0.5533634273191441,-30.683376465757238
beta_0p50,beta,0.5,100.0,IKKa_noncanonical,auc_mean,255.9882560375,152.427095275,67.94143821717593
beta_0p50,beta,0.5,100.0,IKKa_noncanonical,auc_cv,0.38561498623042395,0.5533716766847852,-30.315373468223193
beta_0p50,beta,0.5,100.0,p100_RelB,final_mean,0.6416978237375,0.3464450408625,85.22355584595662
beta_0p50,beta,0.5,100.0,p100_RelB,final_cv,0.19982157673601422,0.39036222097858625,-48.81124094563043
beta_0p50,beta,0.5,100.0,p100_RelB,auc_mean,315.603043125,170.6254149875,84.96836661063713
beta_0p50,beta,0.5,100.0,p100_RelB,auc_cv,0.20225035052887633,0.3912215719167215,-48.30286337790982
beta_0p50,beta,0.5,100.0,p52,final_mean,0.5422946599875,0.290046485075,86.96818885678749
beta_0p50,beta,0.5,100.0,p52,final_cv,0.36315029715844643,0.5979400051319554,-39.266432411006654
beta_0p50,beta,0.5,100.0,p52,auc_mean,265.75635366250003,142.162120975,86.93893411257896
beta_0p50,beta,0.5,100.0,p52,auc_cv,0.3647306058914928,0.5979599161582119,-39.004171343988524
beta_0p50,beta,0.5,100.0,BAFF,final_mean,0.83884268225,0.643102565675,30.436842740559023
beta_0p50,beta,0.5,100.0,BAFF,final_cv,0.1903067485289086,0.3064279010310604,-37.89509770860631
beta_0p50,beta,0.5,100.0,BAFF,auc_mean,408.922353225,313.0692518875,30.61721991527433
beta_0p50,beta,0.5,100.0,BAFF,auc_cv,0.19794915314722802,0.31315418524264804,-36.788597286717795
beta_0p50,beta,0.5,100.0,Phenotype_noncanonical,final_mean,0.91016691885,0.7610278082124999,19.597064526169895
beta_0p50,beta,0.5,100.0,Phenotype_noncanonical,final_cv,0.11854041889421459,0.23502816126521392,-49.56331264471346
beta_0p50,beta,0.5,100.0,Phenotype_noncanonical,auc_mean,440.17676482499996,366.563082575,20.082132039289124
beta_0p50,beta,0.5,100.0,Phenotype_noncanonical,auc_cv,0.13554104219008115,0.24648253078068932,-45.009878890492104
beta_0p75,beta,0.75,0.0,TNFR,final_mean,1.0,1.0,0.0
beta_0p75,beta,0.75,0.0,TNFR,final_cv,0.0,0.0,
beta_0p75,beta,0.75,0.0,TNFR,auc_mean,500.0,500.0,0.0
beta_0p75,beta,0.75,0.0,TNFR,auc_cv,0.0,0.0,
beta_0p75,beta,0.75,0.0,IL1R,final_mean,1.0,1.0,0.0
beta_0p75,beta,0.75,0.0,IL1R,final_cv,0.0,0.0,
beta_0p75,beta,0.75,0.0,IL1R,auc_mean,500.0,500.0,0.0
beta_0p75,beta,0.75,0.0,IL1R,auc_cv,0.0,0.0,
beta_0p75,beta,0.75,0.0,CD40,final_mean,1.0,1.0,0.0
beta_0p75,beta,0.75,0.0,CD40,final_cv,0.0,0.0,
beta_0p75,beta,0.75,0.0,CD40,auc_mean,500.0,500.0,0.0
beta_0p75,beta,0.75,0.0,CD40,auc_cv,0.0,0.0,
beta_0p75,beta,0.75,0.0,LTB,final_mean,1.0,1.0,0.0
beta_0p75,beta,0.75,0.0,LTB,final_cv,0.0,0.0,
beta_0p75,beta,0.75,0.0,LTB,auc_mean,500.0,500.0,0.0
beta_0p75,beta,0.75,0.0,LTB,auc_cv,0.0,0.0,
beta_0p75,beta,0.75,0.0,BAFFR,final_mean,1.0,1.0,0.0
beta_0p75,beta,0.75,0.0,BAFFR,final_cv,0.0,0.0,
beta_0p75,beta,0.75,0.0,BAFFR,auc_mean,500.0,500.0,0.0
beta_0p75,beta,0.75,0.0,BAFFR,auc_cv,0.0,0.0,
beta_0p75,beta,0.75,0.0,TRAF2_5,final_mean,0.513073892475,0.45354472925000006,13.125312540494027
beta_0p75,beta,0.75,0.0,TRAF2_5,final_cv,0.40749543098648106,0.4465662807070007,-8.74917149110832
beta_0p75,beta,0.75,0.0,TRAF2_5,auc_mean,255.5599566625,226.008547725,13.075350129437236
beta_0p75,beta,0.75,0.0,TRAF2_5,auc_cv,0.40729096143208116,0.446127209797532,-8.705196076938703
beta_0p75,beta,0.75,0.0,TRAF6,final_mean,0.666340271025,0.6050789359125,10.124519542250109
beta_0p75,beta,0.75,0.0,TRAF6,final_cv,0.1941611403080206,0.23155068880950605,-16.147457255998653
beta_0p75,beta,0.75,0.0,TRAF6,auc_mean,332.20052457500003,301.7256551625,10.100191644653878
beta_0p75,beta,0.75,0.0,TRAF6,auc_cv,0.1937603504779408,0.23107859664657457,-16.149590100597045
beta_0p75,beta,0.75,0.0,TRAF2_3,final_mean,0.71547146175,0.6554709238374999,9.153806176668034
beta_0p75,beta,0.75,0.0,TRAF2_3,final_cv,0.10673667463954699,0.12986558404176507,-17.809883636899336
beta_0p75,beta,0.75,0.0,TRAF2_3,auc_mean,356.833278375,326.9804543875,9.12984968579249
beta_0p75,beta,0.75,0.0,TRAF2_3,auc_cv,0.10663041299587611,0.12971733959689466,-17.797872414561322
beta_0p75,beta,0.75,0.0,Btx,final_mean,0.5054426274125,0.42844145226249997,17.97239150025627
beta_0p75,beta,0.75,0.0,Btx,final_cv,0.35456247209760816,0.41174234038510404,-13.887293746379193
beta_0p75,beta,0.75,0.0,Btx,auc_mean,250.94929905,212.8153785,17.91878050297948
beta_0p75,beta,0.75,0.0,Btx,auc_cv,0.35469524892419524,0.4115036525805379,-13.80507883711295
beta_0p75,beta,0.75,0.0,TAK1_TAB,final_mean,0.5684781769125,0.48357264210000006,17.55796904551561
beta_0p75,beta,0.75,0.0,TAK1_TAB,final_cv,0.2559181250680659,0.3085619675616627,-17.061027614518476
beta_0p75,beta,0.75,0.0,TAK1_TAB,auc_mean,282.5824907125,240.4689862,17.513071094113506
beta_0p75,beta,0.75,0.0,TAK1_TAB,auc_cv,0.2558523623401664,0.3081772312965922,-16.978823755499295
beta_0p75,beta,0.75,0.0,NEMO_IKKa_IKKb,final_mean,0.5606520014125,0.4652436550375,20.50717840898011
beta_0p75,beta,0.75,0.0,NEMO_IKKa_IKKb,final_cv,0.26271496170610253,0.32249126155697594,-18.535789020228222
beta_0p75,beta,0.75,0.0,NEMO_IKKa_IKKb,auc_mean,278.0044933375,230.74366955000002,20.48195899790828
beta_0p75,beta,0.75,0.0,NEMO_IKKa_IKKb,auc_cv,0.262518513426563,0.32194273715021626,-18.458010343599184
beta_0p75,beta,0.75,0.0,IkBa_release_signal,final_mean,0.4267158793875,0.33021212587500004,29.22477581850853
beta_0p75,beta,0.75,0.0,IkBa_release_signal,final_cv,0.37551722142280736,0.434761252973225,-13.62679657979231
beta_0p75,beta,0.75,0.0,IkBa_release_signal,auc_mean,210.9868368125,163.377556675,29.1406488788464
beta_0p75,beta,0.75,0.0,IkBa_release_signal,auc_cv,0.37616321416862747,0.4353969800324452,-13.604542194896185
beta_0p75,beta,0.75,0.0,p50_p65,final_mean,0.4062725490125,0.2973161333125,36.64665434938883
beta_0p75,beta,0.75,0.0,p50_p65,final_cv,0.3744979632013059,0.4313607869261006,-13.18219584353092
beta_0p75,beta,0.75,0.0,p50_p65,auc_mean,199.877022775,146.372372775,36.553790162468715
beta_0p75,beta,0.75,0.0,p50_p65,auc_cv,0.37577359758682416,0.431985906518163,-13.012533067204446
beta_0p75,beta,0.75,0.0,TNFa,final_mean,0.7263622791625,0.6196866580375,17.21444535579215
beta_0p75,beta,0.75,0.0,TNFa,final_cv,0.26252464786516233,0.3331276459151579,-21.19397741848691
beta_0p75,beta,0.75,0.0,TNFa,auc_mean,353.881158025,301.9203035875,17.210122611857127
beta_0p75,beta,0.75,0.0,TNFa,auc_cv,0.2691949524036299,0.33825294170185494,-20.41607944361784
beta_0p75,beta,0.75,0.0,p100,final_mean,0.361423551075,0.25862056725000004,39.750505892914425
beta_0p75,beta,0.75,0.0,p100,final_cv,0.5452785373799349,0.6613039798447459,-17.544948465613373
beta_0p75,beta,0.75,0.0,p100,auc_mean,177.320364525,126.96675095,39.65889746586446
beta_0p75,beta,0.75,0.0,p100,auc_cv,0.5464831919997242,0.661837540040465,-17.429405414762066
beta_0p75,beta,0.75,0.0,Phenotype_canonical,final_mean,0.8599380550375,0.7884652180875,9.064805309150392
beta_0p75,beta,0.75,0.0,Phenotype_canonical,final_cv,0.1685583001155806,0.212434078106337,-20.653832182609488
beta_0p75,beta,0.75,0.0,Phenotype_canonical,auc_mean,417.1364277,381.70516738749996,9.282363284469476
beta_0p75,beta,0.75,0.0,Phenotype_canonical,auc_cv,0.17883269076458708,0.22146898062916354,-19.251585365793666
beta_0p75,beta,0.75,0.0,NIK,final_mean,0.4801995387875,0.405432408025,18.44133060963633
beta_0p75,beta,0.75,0.0,NIK,final_cv,0.4059243838133976,0.4611943646466652,-11.98409717681862
beta_0p75,beta,0.75,0.0,NIK,auc_mean,238.4286924625,201.39707196249998,18.387367869427273
beta_0p75,beta,0.75,0.0,NIK,auc_cv,0.4064154085142077,0.46139699952031393,-11.916330418981314
beta_0p75,beta,0.75,0.0,IKKa_noncanonical,final_mean,0.3960690676,0.308058851475,28.5692865839118
beta_0p75,beta,0.75,0.0,IKKa_noncanonical,final_cv,0.475458911211382,0.5533634273191441,-14.078363741019672
beta_0p75,beta,0.75,0.0,IKKa_noncanonical,auc_mean,195.80150202500002,152.427095275,28.45583763946067
beta_0p75,beta,0.75,0.0,IKKa_noncanonical,auc_cv,0.4763033241227296,0.5533716766847852,-13.927050445329481
beta_0p75,beta,0.75,0.0,p100_RelB,final_mean,0.5063748441,0.3793751871125,33.47600510041777
beta_0p75,beta,0.75,0.0,p100_RelB,final_cv,0.26805875437927745,0.3517098654598227,-23.784124159036722
beta_0p75,beta,0.75,0.0,p100_RelB,auc_mean,249.120564775,186.72962554999998,33.41244810041874
beta_0p75,beta,0.75,0.0,p100_RelB,auc_cv,0.2697094282021952,0.3526241530516158,-23.513626089385852
beta_0p75,beta,0.75,0.0,p52,final_mean,0.41394036516250005,0.3062981677875,35.14294523945007
beta_0p75,beta,0.75,0.0,p52,final_cv,0.4630715567035437,0.5726196517273229,-19.13104007054671
beta_0p75,beta,0.75,0.0,p52,auc_mean,202.86655325,150.11127485,35.1441145594934
beta_0p75,beta,0.75,0.0,p52,auc_cv,0.46388792896861425,0.572690320866033,-18.998468794249177
beta_0p75,beta,0.75,0.0,BAFF,final_mean,0.7588068993375,0.6632187320125,14.412766514441323
beta_0p75,beta,0.75,0.0,BAFF,final_cv,0.23750263993929982,0.29052902409046305,-18.251664981551798
beta_0p75,beta,0.75,0.0,BAFF,auc_mean,369.764302025,322.95853719999997,14.492809272298146
beta_0p75,beta,0.75,0.0,BAFF,auc_cv,0.24432820997691904,0.2969201859416993,-17.712495968565356
beta_0p75,beta,0.75,0.0,Phenotype_noncanonical,final_mean,0.8500534161875,0.7724286863250001,10.049436438180038
beta_0p75,beta,0.75,0.0,Phenotype_noncanonical,final_cv,0.17069255756891344,0.2250256583715686,-24.145291339594188
beta_0p75,beta,0.75,0.0,Phenotype_noncanonical,auc_mean,410.59128287500005,372.31345484999997,10.281075670612472
beta_0p75,beta,0.75,0.0,Phenotype_noncanonical,auc_cv,0.18418859792214018,0.23614398690381916,-22.001571864220402
beta_0p75,beta,0.75,100.0,TNFR,final_mean,1.0,1.0,0.0
beta_0p75,beta,0.75,100.0,TNFR,final_cv,0.0,0.0,
beta_0p75,beta,0.75,100.0,TNFR,auc_mean,500.0,500.0,0.0
beta_0p75,beta,0.75,100.0,TNFR,auc_cv,0.0,0.0,
beta_0p75,beta,0.75,100.0,IL1R,final_mean,1.0,1.0,0.0
beta_0p75,beta,0.75,100.0,IL1R,final_cv,0.0,0.0,
beta_0p75,beta,0.75,100.0,IL1R,auc_mean,500.0,500.0,0.0
beta_0p75,beta,0.75,100.0,IL1R,auc_cv,0.0,0.0,
beta_0p75,beta,0.75,100.0,CD40,final_mean,1.0,1.0,0.0
beta_0p75,beta,0.75,100.0,CD40,final_cv,0.0,0.0,
beta_0p75,beta,0.75,100.0,CD40,auc_mean,500.0,500.0,0.0
beta_0p75,beta,0.75,100.0,CD40,auc_cv,0.0,0.0,
beta_0p75,beta,0.75,100.0,LTB,final_mean,1.0,1.0,0.0
beta_0p75,beta,0.75,100.0,LTB,final_cv,0.0,0.0,
beta_0p75,beta,0.75,100.0,LTB,auc_mean,500.0,500.0,0.0
beta_0p75,beta,0.75,100.0,LTB,auc_cv,0.0,0.0,
beta_0p75,beta,0.75,100.0,BAFFR,final_mean,1.0,1.0,0.0
beta_0p75,beta,0.75,100.0,BAFFR,final_cv,0.0,0.0,
beta_0p75,beta,0.75,100.0,BAFFR,auc_mean,500.0,500.0,0.0
beta_0p75,beta,0.75,100.0,BAFFR,auc_cv,0.0,0.0,
beta_0p75,beta,0.75,100.0,TRAF2_5,final_mean,0.513073892475,0.45354472925000006,13.125312540494027
beta_0p75,beta,0.75,100.0,TRAF2_5,final_cv,0.40749543098648106,0.4465662807070007,-8.74917149110832
