condition_id,family,level,alpha_scale,beta_scale,sigma_scale,r,dose,node,final_mean,final_sd,final_se,final_cv,auc_mean,auc_sd,auc_se,auc_cv
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,Btx,0.44315300606249997,0.2301829752885373,0.01627639427402202,0.519420994869825,210.94495502499998,87.8224911030692,6.209987899967547,0.41632894748613913
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,TAK1_TAB,0.48500414453749996,0.20484745705396054,0.014484902599167557,0.42236228156215677,239.3197959,74.60438507088746,5.275326658987695,0.31173511907080587
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,NEMO_IKKa_IKKb,0.47290828301250004,0.21299867974964837,0.01506128108347581,0.45040166857051717,227.8088601125,73.83806295275086,5.221139502356932,0.32412287615278457
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,IkBa_release_signal,0.3047328071625,0.18227781817502023,0.012888988129144532,0.5981562007461174,158.9739966875,70.4725906421547,4.983164673085122,0.44329633846147054
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,p50_p65,0.29889179595000004,0.213672967858239,0.0151089604528816,0.7148840174053596,140.33274175,61.02092515763636,4.3148309973241465,0.43483027835616533
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,TNFa,0.5845894993125,0.32310620993651595,0.022847059208959467,0.5527061473333021,291.3655103625,102.56351715662738,7.252335848379403,0.3520098073001977
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,p100,0.2374675104125,0.20395096490978706,0.014421511031725003,0.8588583952200787,119.26778861250001,80.20269374083323,5.671186861357104,0.6724589654412984
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,Phenotype_canonical,0.7911953675125,0.26508730220797805,0.018744502899770893,0.33504658026677586,373.7024174625,87.74807563065215,6.204725931450417,0.23480735347251913
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,NIK,0.41918966983749995,0.23039400178295769,0.01629131610054349,0.5496175558721916,200.6846403625,93.36908765942536,6.602191503718086,0.46525278412324544
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,IKKa_noncanonical,0.3065304919375,0.22383949042344237,0.015827842157575735,0.7302356415135435,149.21696753749998,83.2543221599541,5.8869695762392995,0.5579413891991292
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,p100_RelB,0.3580706913,0.217665702287415,0.015391289411916335,0.6078847210230048,178.75438815,65.1671385861189,4.608012560476819,0.36456245500073836
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,p52,0.3035982737625,0.2332388760192501,0.016492479086954018,0.7682483603372169,142.0734261125,82.6932607442229,5.847296543066734,0.5820459392507557
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,BAFF,0.673281079325,0.2745600916036827,0.01941433026161637,0.40779415913327577,313.5133741375,98.11551696257457,6.937814738386021,0.3129548053013626
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,Phenotype_noncanonical,0.7337810019750001,0.303713702101541,0.021475801829527064,0.4139023786171675,363.8333410625,90.7169236077738,6.414655185143885,0.2493364773631075
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TRAF2_5,0.4466477091,0.24359417845523335,0.017224709544326148,0.5453832483459464,226.6738219625,100.85716344873146,7.131678420583801,0.44494402827608764
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TRAF6,0.604946467275,0.18022462641185386,0.012743805547263402,0.297918305438961,302.001406975,69.88914146982606,4.941908586461996,0.23141992009199994
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TRAF2_3,0.651059490825,0.14874957210224965,0.010518183113209801,0.22847308763406451,326.6406479375,42.815937195725,3.0275439533954476,0.1310796358814396
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,Btx,0.44315300606249997,0.2301829752885373,0.01627639427402202,0.519420994869825,210.94495502499998,87.8224911030692,6.209987899967547,0.41632894748613913
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TAK1_TAB,0.48500414453749996,0.20484745705396054,0.014484902599167557,0.42236228156215677,239.3197959,74.60438507088746,5.275326658987695,0.31173511907080587
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,NEMO_IKKa_IKKb,0.4060288967375,0.17668698708926292,0.012493656671823778,0.43515865129050674,195.087812725,52.91819391992264,3.741881376892203,0.2712532022413787
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,IkBa_release_signal,0.21915194085,0.13660688929259354,0.009659565777559286,0.6233432784704154,112.976141305,47.24492835854658,3.340720921900091,0.4181850062572075
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,p50_p65,0.16043317545000002,0.134311819716944,0.009497279851535614,0.8371823305261642,75.706856455,38.16122263929118,2.6984059306612393,0.5040656081391273
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TNFa,0.4689093343875,0.3346751051097193,0.02366510363174031,0.713730950881751,230.834347925,111.8571092393711,7.909492046708372,0.48457740472710936
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,p100,0.1625971961375,0.1761017380002906,0.01245227331187422,1.0830551951914995,82.87244092,69.21517755451048,4.894252140982528,0.8352013864455444
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,Phenotype_canonical,0.680361880475,0.33359053550410533,0.02358841297946046,0.49031338332948116,319.9530601375,106.1711856374034,7.507436533082372,0.33183363082002176
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,NIK,0.41918966983749995,0.23039400178295769,0.01629131610054349,0.5496175558721916,200.6846403625,93.36908765942536,6.602191503718086,0.46525278412324544
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,IKKa_noncanonical,0.3065304919375,0.22383949042344237,0.015827842157575735,0.7302356415135435,149.21696753749998,83.2543221599541,5.8869695762392995,0.5579413891991292
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,p100_RelB,0.326646798625,0.21756243940639183,0.0153839876235747,0.6660479769653577,163.1381432375,65.97767858158575,4.665326393198572,0.4044282794461748
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,p52,0.287576477175,0.23040522896540674,0.016292109982227826,0.8011963677585402,133.8088611625,81.15843607050873,5.738768049595162,0.6065251237132075
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,BAFF,0.6528348438624999,0.28471358716332584,0.020132290817913488,0.4361188589120286,302.5347639375,100.5940526789803,7.113073679634375,0.33250411083257136
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,Phenotype_noncanonical,0.7203578079249999,0.3123551119339357,0.022086841778676904,0.43361105897314933,357.139233475,93.16736450452275,6.587927522642688,0.2608712674829788
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,TRAF2_5,0.45354472925000006,0.20253778287543617,0.01432158397177095,0.4465662807070007,226.008547725,100.8285627869466,7.129656048394352,0.446127209797532
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,TRAF6,0.6050789359125,0.14010644439466233,0.009907021691940169,0.23155068880950605,301.7256551625,69.72234096721878,4.930114009812103,0.23107859664657457
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,TRAF2_3,0.6273020713625,0.07893981931690859,0.0055818881544626876,0.12584020190695577,312.963384425,39.37301957446955,2.7840929136898094,0.12580711205820017
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,Btx,0.42175587487500005,0.17652014235133925,0.012481858967264666,0.41853629757654537,209.491278625,87.61549120814608,6.195350797027043,0.41822977922141685
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,TAK1_TAB,0.48357264210000006,0.14921212590536775,0.010550890606294645,0.3085619675616627,240.4689862,74.10706637981443,5.240160917100839,0.3081772312965922
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,NEMO_IKKa_IKKb,0.4639817605875,0.1499187169859694,0.01060085414075658,0.3231133844488634,230.1145727,74.22520705724536,5.248514724515378,0.3225576120031852
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,IkBa_release_signal,0.3297158461375,0.14341167821278028,0.010140737016559999,0.4349553710954308,163.1303031875,71.05897257587566,5.024628137255059,0.43559639862988137
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,p50_p65,0.25742658325,0.11151336981206728,0.0078851859987076,0.4331851373087254,126.85046480000001,55.013543177896295,3.89004494381894,0.43368814820374463
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,TNFa,0.594664826825,0.21238256109941533,0.015017714915916284,0.3571466673644648,289.63884801250003,104.84179395794261,7.413434345942402,0.361974212635378
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,p100,0.2400446765625,0.16537176291382139,0.01169354949731371,0.6889207679253151,117.87744322500001,81.22099086253262,5.7431913413587425,0.6890291190614056
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,Phenotype_canonical,0.7686298482124999,0.17577362644604902,0.012429072321375233,0.22868436199143494,371.6597150625,88.47050293613009,6.255809256112195,0.2380416799309349
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,NIK,0.39909890965,0.18706365164415636,0.013227397659110102,0.4687150155539303,198.25059430000002,92.95874631108097,6.573175988716531,0.46889517097947464
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,IKKa_noncanonical,0.30498022936249997,0.17026545800632537,0.0120395859958106,0.558283592225736,150.90081928749998,84.24434301561053,5.956974622294377,0.5582762466988739
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,p100_RelB,0.340846827125,0.12438912335490199,0.008795639263010115,0.36494141489920434,167.85826571249999,61.416940006609465,4.3428334758400915,0.36588570569293033
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,p52,0.2903782264,0.17132840767786656,0.01211474788789128,0.5900180939939323,142.31371240000001,83.94710555748355,5.935956760067953,0.5898736259618756
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,BAFF,0.6439947658125,0.20003939388767983,0.01414492119224252,0.31062270146761034,313.512367275,99.37922068132224,7.027172085279734,0.3169866042131312
r_0p500,r,0.5,1.0,1.0,1.0,0.5,0.0,Phenotype_noncanonical,0.7615092818375,0.18083834480723968,0.012787201991175026,0.23747359240439192,366.80881985,91.17386738560806,6.446965989536646,0.24855963775050993
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TRAF2_5,0.45354472925000006,0.20253778287543617,0.01432158397177095,0.4465662807070007,226.008547725,100.8285627869466,7.129656048394352,0.446127209797532
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TRAF6,0.6050789359125,0.14010644439466233,0.009907021691940169,0.23155068880950605,301.7256551625,69.72234096721878,4.930114009812103,0.23107859664657457
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TRAF2_3,0.6273020713625,0.07893981931690859,0.0055818881544626876,0.12584020190695577,312.963384425,39.37301957446955,2.7840929136898094,0.12580711205820017
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,Btx,0.42175587487500005,0.17652014235133925,0.012481858967264666,0.41853629757654537,209.491278625,87.61549120814608,6.195350797027043,0.41822977922141685
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TAK1_TAB,0.48357264210000006,0.14921212590536775,0.010550890606294645,0.3085619675616627,240.4689862,74.10706637981443,5.240160917100839,0.3081772312965922
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,NEMO_IKKa_IKKb,0.397719190675,0.10669657303383817,0.007544587032159269,0.26827112076929244,197.3623834,52.94871324385999,3.7440394189835358,0.2682816873798454
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,IkBa_release_signal,0.2350325636625,0.09728566615742296,0.006879135425216438,0.41392420114653716,116.4670208725,48.33831906273172,3.4180353200416556,0.4150386839176487
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,p50_p65,0.15278609331249998,0.07719259244585017,0.005458340557583011,0.5052331057903603,75.45071080625,38.15744429722665,2.6981387615316916,0.5057267703575544
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TNFa,0.4858851919875,0.22756728754021951,0.016091437219591814,0.46835608759625247,236.2385078375,111.72722123644836,7.900307577942227,0.4729424608171903
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,p100,0.1740742147875,0.14600131273199454,0.010323851829493115,0.8387302674909362,85.52728874,71.61427580698448,5.063894005288244,0.8373266224384758
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,Phenotype_canonical,0.671743958225,0.21149825091138674,0.014955184742853546,0.3148495022869199,322.814744525,105.18753849207499,7.437882176406721,0.3258449010650097
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,NIK,0.39909890965,0.18706365164415636,0.013227397659110102,0.4687150155539303,198.25059430000002,92.95874631108097,6.573175988716531,0.46889517097947464
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,IKKa_noncanonical,0.30498022936249997,0.17026545800632537,0.0120395859958106,0.558283592225736,150.90081928749998,84.24434301561053,5.956974622294377,0.5582762466988739
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,p100_RelB,0.3136754562875,0.12494814153266129,0.00883516781744013,0.39833572894571573,154.563167975,61.70821849852693,4.363429975524955,0.3992427129114486
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,p52,0.27591334347499996,0.16899464073872128,0.01194972564505342,0.6124917287809011,135.239588775,82.81205950396244,5.855696883927572,0.6123359310248868
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,BAFF,0.625401814725,0.2035886567507288,0.01439589197611007,0.32553256475638825,304.3795586,101.10158893088983,7.1489619121766985,0.3321563031233394
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,Phenotype_noncanonical,0.7505202036625,0.1855955444247145,0.013123586802072474,0.24728920489950537,361.27942308750005,93.45245273697437,6.60808630488299,0.2586708424695991
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,TRAF2_5,0.45354472925000006,0.20253778287543617,0.01432158397177095,0.4465662807070007,226.008547725,100.8285627869466,7.129656048394352,0.446127209797532
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,TRAF6,0.6050789359125,0.14010644439466233,0.009907021691940169,0.23155068880950605,301.7256551625,69.72234096721878,4.930114009812103,0.23107859664657457
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,TRAF2_3,0.6403060340875,0.0809967005134734,0.005727331618681295,0.12649685650534556,319.43487216249997,40.381649383967634,2.8554138114901084,0.12641590791447796
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,Btx,0.42491581852500004,0.1764623943090968,0.012477775564037678,0.41528789142669814,211.0625315375,87.59379025059604,6.193816307602855,0.41501345412903395
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,TAK1_TAB,0.48357264210000006,0.14921212590536775,0.010550890606294645,0.3085619675616627,240.4689862,74.10706637981443,5.240160917100839,0.3081772312965922
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,NEMO_IKKa_IKKb,0.4645811464625,0.14997144429889023,0.010604582524808587,0.3228100094909805,230.41340705,74.25248527266872,5.25044358562583,0.3222576594970268
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,IkBa_release_signal,0.32995233123749995,0.14348358952822252,0.010145821914439324,0.43486157224615246,163.2481365,71.09457536475863,5.027145634599889,0.43550007301160604
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,p50_p65,0.2745686978625,0.11843896838743385,0.00837489977034936,0.4313636962606217,135.24549941249998,58.416388500226574,4.130662444093806,0.43192852075658406
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,TNFa,0.6060248334375,0.20998841208612162,0.014848423015669177,0.34650133212367434,295.2186154875,103.75305789557625,7.336449080680243,0.3514448359709529
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,p100,0.2483458838125,0.16795112219941344,0.011875937741509574,0.6762790653950027,121.94141876249999,82.503762604074,5.833897001074582,0.6765852279016287
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,Phenotype_canonical,0.7777593632375001,0.17210767896169799,0.012169850688809394,0.22128654066636086,376.28579384999995,86.72880259543453,6.13265244394212,0.2304865185264143
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,NIK,0.40209102081250003,0.18703584347238977,0.013225431324427247,0.4651579711838601,199.737176425,92.94749520421585,6.572380415320513,0.4653489994593822
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,IKKa_noncanonical,0.30643837395,0.17037238844490887,0.012047147119634366,0.5559760230052248,151.6237946,84.29921799414072,5.960854869237993,0.555976179177755
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,p100_RelB,0.35794354982500004,0.12806097970612584,0.009055278715559443,0.35776864751085846,176.2357992625,63.21771135336515,4.4701672389058285,0.3587109521329632
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,p52,0.29770454305,0.1732292651505116,0.012249158808788923,0.5818831764398619,145.9031332625,84.89143853364483,6.002731185182125,0.5818342391654697
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,BAFF,0.652917892625,0.19677057419375568,0.013913780735037531,0.3013710857312496,317.8984271625,97.83373227199506,6.9178895518316885,0.30775154550225386
r_0p625,r,0.625,1.0,1.0,1.0,0.625,0.0,Phenotype_noncanonical,0.7666156978249999,0.1776856634604789,0.012564273755253538,0.23177931780499528,369.38557125,89.71263860894322,6.343641511852183,0.24286990503000927
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TRAF2_5,0.45354472925000006,0.20253778287543617,0.01432158397177095,0.4465662807070007,226.008547725,100.8285627869466,7.129656048394352,0.446127209797532
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TRAF6,0.6050789359125,0.14010644439466233,0.009907021691940169,0.23155068880950605,301.7256551625,69.72234096721878,4.930114009812103,0.23107859664657457
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TRAF2_3,0.6403060340875,0.0809967005134734,0.005727331618681295,0.12649685650534556,319.43487216249997,40.381649383967634,2.8554138114901084,0.12641590791447796
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,Btx,0.42491581852500004,0.1764623943090968,0.012477775564037678,0.41528789142669814,211.0625315375,87.59379025059604,6.193816307602855,0.41501345412903395
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TAK1_TAB,0.48357264210000006,0.14921212590536775,0.010550890606294645,0.3085619675616627,240.4689862,74.10706637981443,5.240160917100839,0.3081772312965922
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,NEMO_IKKa_IKKb,0.39833320843750003,0.10680216052128517,0.007552053194997492,0.2681226627833186,197.667850775,53.00138498343541,3.7477638734066026,0.2681335623149232
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,IkBa_release_signal,0.235259912075,0.09735613007839307,0.006884117976851134,0.4138237119095594,116.58003833875,48.37321380727373,3.420502751090998,0.4149356484745208
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,p50_p65,0.1567099159375,0.07894784754317667,0.005582455835786194,0.5037833571084496,77.38085613874999,39.02350539739346,2.7593785292166753,0.5043043892848799
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TNFa,0.4904795694875,0.22788968776154514,0.016114234357867352,0.46462625955993664,238.4991382875,111.91229827962135,7.9133945011691855,0.4692356504228376
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,p100,0.17684412535,0.14743523944160214,0.01042524575950192,0.833701651948045,86.88781811625,72.32537483813442,5.114176299990374,0.8323994825300824
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,Phenotype_canonical,0.6761083423375,0.21062711326685585,0.01489358600927408,0.3115286413101451,325.0154947875,104.80094965699465,7.41054621772509,0.3224490873135605
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,NIK,0.40209102081250003,0.18703584347238977,0.013225431324427247,0.4651579711838601,199.737176425,92.94749520421585,6.572380415320513,0.4653489994593822
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,IKKa_noncanonical,0.30643837395,0.17037238844490887,0.012047147119634366,0.5559760230052248,151.6237946,84.29921799414072,5.960854869237993,0.555976179177755
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,p100_RelB,0.3282387670125,0.12913055834428205,0.009130909346364695,0.3934043486684329,161.70445675000002,63.76073147279205,4.508564559782578,0.39430410734670146
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,p52,0.282434151975,0.1710254762558544,0.012093327401617351,0.6055410617303566,138.4343477625,83.81704782537254,5.9267602896358085,0.6054642448214536
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,BAFF,0.6336352283,0.20068890901761044,0.014190848847528241,0.316726248879888,308.4230787625,99.74345053558288,7.0529270252655625,0.3233981417207431
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,Phenotype_noncanonical,0.7554339102125001,0.18258764249154966,0.012910896016663977,0.24169902889345884,363.753002825,92.06574480594486,6.510031246727378,0.2530996145487142
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,TRAF2_5,0.45354472925000006,0.20253778287543617,0.01432158397177095,0.4465662807070007,226.008547725,100.8285627869466,7.129656048394352,0.446127209797532
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,TRAF6,0.6050789359125,0.14010644439466233,0.009907021691940169,0.23155068880950605,301.7256551625,69.72234096721878,4.930114009812103,0.23107859664657457
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,TRAF2_3,0.6735603136874999,0.09283361629689474,0.0065643279605604255,0.1378252465449815,335.97912875000003,46.22480207304519,3.268587100485623,0.13758236187177203
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,Btx,0.4324188464,0.17635945971746403,0.012470496989261457,0.40784406411908886,214.7924889625,87.55918735150976,6.191369513143593,0.4076454804096826
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,TAK1_TAB,0.48357264210000006,0.14921212590536775,0.010550890606294645,0.3085619675616627,240.4689862,74.10706637981443,5.240160917100839,0.3081772312965922
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,NEMO_IKKa_IKKb,0.46598312975,0.15012012008634498,0.010615095490559338,0.32215784328261937,231.112238775,74.32884143159599,5.255842781402113,0.32161361001724814
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,IkBa_release_signal,0.33050002075,0.14365287845167127,0.010157792449014363,0.43465316015920785,163.5209369375,71.17834559365033,5.033069084290976,0.43528582288429335
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,p50_p65,0.3297671795875,0.1441596228185682,0.010193624686830452,0.4371557624348637,162.2168162625,71.01380551494573,5.021434343748077,0.43777092382352556
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,TNFa,0.6367846163499999,0.20087133143976715,0.01420374806070299,0.315446269087256,310.2875332625,99.56340937308049,7.040196192575748,0.3208746684928875
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,p100,0.2719221209,0.17484523773719984,0.012363425326214804,0.6429974772133363,133.46289769999998,85.92223390474756,6.075619424874368,0.6437911613299818
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,Phenotype_canonical,0.8013625265250001,0.1613340354421877,0.011408039049736172,0.20132465657184004,388.220120525,81.61281374219904,5.770897402882359,0.2102230395267302
