input,time,model,node,mean,sd,cv
1,16.2,linear_mc,1,0.503612678391,0.191278228467,0.379812178435
1,16.2,moment_ode,1,0.5,0.186816179439,0.373632358879
1,16.2,bounded_mc,2,0.332549506388,0.0895890653737,0.269400686673
1,16.2,linear_mc,2,0.497135583283,0.301881186783,0.607241157009
1,16.2,moment_ode,2,0.499999907864,0.31069961963,0.621399353766
1,16.3,bounded_mc,1,0.502398470789,0.0848162939808,0.168822755068
1,16.3,linear_mc,1,0.504578555148,0.188295077287,0.373172968541
1,16.3,moment_ode,1,0.5,0.186816179439,0.373632358879
1,16.3,bounded_mc,2,0.332255574485,0.0894415090009,0.269194908587
1,16.3,linear_mc,2,0.496754722265,0.30109659727,0.606127297385
1,16.3,moment_ode,2,0.499999916632,0.310699633177,0.621399369963
1,16.4,bounded_mc,1,0.50210512068,0.0854451287464,0.170173784786
1,16.4,linear_mc,1,0.504742831729,0.191410578703,0.379223966484
1,16.4,moment_ode,1,0.5,0.186816179439,0.373632358879
1,16.4,bounded_mc,2,0.332864900036,0.0901596008718,0.270859441359
1,16.4,linear_mc,2,0.499443357423,0.30641233134,0.613507671663
1,16.4,moment_ode,2,0.499999924565,0.310699645435,0.621399384621
1,16.5,bounded_mc,1,0.502751592466,0.085146806964,0.169361585801
1,16.5,linear_mc,1,0.506118160462,0.192628971396,0.380600789389
1,16.5,moment_ode,1,0.5,0.186816179439,0.373632358879
1,16.5,bounded_mc,2,0.333201775371,0.0907284770327,0.272292897994
1,16.5,linear_mc,2,0.501350361508,0.310759288489,0.61984454854
1,16.5,moment_ode,2,0.499999931744,0.310699656528,0.621399397884
1,16.6,bounded_mc,1,0.502521009339,0.0849195091415,0.16898698276
1,16.6,linear_mc,1,0.505032954853,0.187665627932,0.371590855862
1,16.6,moment_ode,1,0.5,0.186816179439,0.373632358879
1,16.6,bounded_mc,2,0.333822333421,0.0901465694536,0.270043554395
1,16.6,linear_mc,2,0.5023483113,0.307018499737,0.611166580699
1,16.6,moment_ode,2,0.499999938239,0.310699666565,0.621399409885
1,16.7,bounded_mc,1,0.503280337543,0.0854870941467,0.169859793379
1,16.7,linear_mc,1,0.507345472639,0.191063795237,0.376595053156
1,16.7,moment_ode,1,0.5,0.186816179439,0.373632358879
1,16.7,bounded_mc,2,0.332688762877,0.090340242271,0.271545818049
1,16.7,linear_mc,2,0.501117569626,0.311798376989,0.622206036842
1,16.7,moment_ode,2,0.499999944117,0.310699675647,0.621399420745
1,16.8,bounded_mc,1,0.502147481843,0.0849036841067,0.169081170725
1,16.8,linear_mc,1,0.504433678196,0.187154657041,0.371019353249
1,16.8,moment_ode,1,0.5,0.186816179439,0.373632358879
1,16.8,bounded_mc,2,0.333484579135,0.0915157505436,0.274422735771
1,16.8,linear_mc,2,0.505070018633,0.324165626866,0.641823143142
1,16.8,moment_ode,2,0.499999949435,0.310699683865,0.621399430572
1,16.9,bounded_mc,1,0.501148421359,0.0850712304633,0.169752565982
1,16.9,linear_mc,1,0.502984043207,0.18963848809,0.377026847374
1,16.9,moment_ode,1,0.5,0.186816179439,0.373632358879
1,16.9,bounded_mc,2,0.333348197827,0.0920996487062,0.276286625536
1,16.9,linear_mc,2,0.50599225521,0.332631293585,0.657384159857
1,16.9,moment_ode,2,0.499999954247,0.310699691301,0.621399439464
1,17,bounded_mc,1,0.500803357515,0.0835066493422,0.166745386366
1,17,linear_mc,1,0.500718108147,0.183688733787,0.366850590779
1,17,moment_ode,1,0.5,0.186816179439,0.373632358879
1,17,bounded_mc,2,0.332851607331,0.0921908876848,0.276972938253
1,17,linear_mc,2,0.505377752306,0.331094840583,0.655143284547
1,17,moment_ode,2,0.499999958601,0.31069969803,0.621399447511
1,17.1,bounded_mc,1,0.50022489261,0.0842702424706,0.168464712004
1,17.1,linear_mc,1,0.499931151972,0.185555930055,0.371162967786
1,17.1,moment_ode,1,0.5,0.186816179439,0.373632358879
1,17.1,bounded_mc,2,0.332465325624,0.0917580129147,0.275992730196
1,17.1,linear_mc,2,0.504488850223,0.331002349896,0.656114302128
1,17.1,moment_ode,2,0.49999996254,0.310699704118,0.621399454792
1,17.2,bounded_mc,1,0.499595081845,0.0850525631405,0.17024299524
1,17.2,linear_mc,1,0.498969047156,0.186206556325,0.373182579933
1,17.2,moment_ode,1,0.5,0.186816179439,0.373632358879
1,17.2,bounded_mc,2,0.33300655269,0.091923427098,0.276040895758
1,17.2,linear_mc,2,0.504937027487,0.323405875651,0.640487542101
1,17.2,moment_ode,2,0.499999966105,0.310699709628,0.62139946138
1,17.3,bounded_mc,1,0.498456087848,0.0853259450183,0.171180465238
1,17.3,linear_mc,1,0.496744348278,0.184296532859,0.371008816704
1,17.3,moment_ode,1,0.5,0.186816179439,0.373632358879
1,17.3,bounded_mc,2,0.333115407152,0.0912524253346,0.273936369725
1,17.3,linear_mc,2,0.503951593396,0.316358049611,0.627754835497
1,17.3,moment_ode,2,0.499999969331,0.310699714613,0.621399467342
1,17.4,bounded_mc,1,0.498157706668,0.0854472017703,0.171526407454
1,17.4,linear_mc,1,0.496246163817,0.185137551534,0.373076035711
1,17.4,moment_ode,1,0.5,0.186816179439,0.373632358879
1,17.4,bounded_mc,2,0.332641364768,0.0920257315895,0.276651497188
1,17.4,linear_mc,2,0.503382463686,0.317351707414,0.630438543868
1,17.4,moment_ode,2,0.499999972249,0.310699719124,0.621399472736
1,17.5,bounded_mc,1,0.499328913147,0.0853049602818,0.170839216468
1,17.5,linear_mc,1,0.498264408052,0.184345892598,0.369976040067
1,17.5,moment_ode,1,0.5,0.186816179439,0.373632358879
1,17.5,bounded_mc,2,0.333021582769,0.091755705107,0.275524800358
1,17.5,linear_mc,2,0.503529163175,0.312228371933,0.620080016745
1,17.5,moment_ode,2,0.49999997489,0.310699723205,0.621399477617
1,17.6,bounded_mc,1,0.49893251631,0.0859930726887,0.172354115793
1,17.6,linear_mc,1,0.498480195151,0.188908929139,0.378969778492
1,17.6,moment_ode,1,0.5,0.186816179439,0.373632358879
1,17.6,bounded_mc,2,0.332298588404,0.0920288786224,0.276946342337
1,17.6,linear_mc,2,0.50258544121,0.316091359758,0.628930593367
1,17.6,moment_ode,2,0.49999997728,0.310699726899,0.621399482034
1,17.7,bounded_mc,1,0.498223365944,0.0865526640443,0.173722611103
1,17.7,linear_mc,1,0.497754714223,0.190063533042,0.381841753802
1,17.7,moment_ode,1,0.5,0.186816179439,0.373632358879
1,17.7,bounded_mc,2,0.331733909083,0.091744429034,0.276560298848
1,17.7,linear_mc,2,0.50087090627,0.312592031246,0.624097002507
1,17.7,moment_ode,2,0.499999979442,0.310699730241,0.621399486031
1,17.8,bounded_mc,1,0.498521795334,0.0861507738211,0.172812451988
1,17.8,linear_mc,1,0.498495904731,0.190898540543,0.382949064839
1,17.8,moment_ode,1,0.5,0.186816179439,0.373632358879
1,17.8,bounded_mc,2,0.332020656561,0.0909910541787,0.274052389153
1,17.8,linear_mc,2,0.501190707152,0.314251042882,0.627008917758
1,17.8,moment_ode,2,0.499999981398,0.310699733264,0.621399489647
1,17.9,bounded_mc,1,0.498910864438,0.085983856998,0.172343124046
1,17.9,linear_mc,1,0.499728808606,0.193076423807,0.386362403932
1,17.9,moment_ode,1,0.5,0.186816179439,0.373632358879
1,17.9,bounded_mc,2,0.331626968099,0.0919405876655,0.277240986138
1,17.9,linear_mc,2,0.501330042581,0.318317422806,0.634945835617
1,17.9,moment_ode,2,0.499999983168,0.310699736001,0.62139949292
1,18,bounded_mc,1,0.499530206141,0.0843687070748,0.168896106857
1,18,linear_mc,1,0.499572867998,0.187691393082,0.375703736343
1,18,moment_ode,1,0.5,0.186816179439,0.373632358879
1,18,bounded_mc,2,0.331276986028,0.0927311062357,0.279920157894
1,18,linear_mc,2,0.501897349102,0.321182936265,0.639937502837
1,18,moment_ode,2,0.49999998477,0.310699738476,0.621399495881
1,18.1,bounded_mc,1,0.499900801735,0.0849526407134,0.169938996734
1,18.1,linear_mc,1,0.500618019191,0.189149353078,0.377831691684
1,18.1,moment_ode,1,0.5,0.186816179439,0.373632358879
1,18.1,bounded_mc,2,0.33010032727,0.0916506586682,0.277644858538
1,18.1,linear_mc,2,0.49907324921,0.326017159826,0.653245110496
1,18.1,moment_ode,2,0.499999986219,0.310699740717,0.62139949856
1,18.2,bounded_mc,1,0.49964840366,0.0847044028912,0.169528016643
1,18.2,linear_mc,1,0.499691447185,0.187218861239,0.374668932787
1,18.2,moment_ode,1,0.5,0.186816179439,0.373632358879
1,18.2,bounded_mc,2,0.330189718309,0.0904718748817,0.273999673112
1,18.2,linear_mc,2,0.497335382322,0.31290918759,0.629171377531
1,18.2,moment_ode,2,0.499999987531,0.310699742744,0.621399500984
1,18.3,bounded_mc,1,0.499395986696,0.0844004429932,0.169005048582
1,18.3,linear_mc,1,0.498473641261,0.183411297562,0.367945829791
1,18.3,moment_ode,1,0.5,0.186816179439,0.373632358879
1,18.3,bounded_mc,2,0.331085340385,0.0897770177798,0.27115974895
1,18.3,linear_mc,2,0.498640913878,0.316603265828,0.634932387247
1,18.3,moment_ode,2,0.499999988717,0.310699744578,0.621399503178
1,18.4,bounded_mc,1,0.498743237746,0.084380171701,0.169185595543
1,18.4,linear_mc,1,0.497208213056,0.1845563703,0.371185281043
1,18.4,moment_ode,1,0.5,0.186816179439,0.373632358879
1,18.4,bounded_mc,2,0.331484820842,0.0892784721543,0.269328990472
1,18.4,linear_mc,2,0.497715240304,0.305381496845,0.613566698617
1,18.4,moment_ode,2,0.499999989791,0.310699746238,0.621399505163
1,18.5,bounded_mc,1,0.499190031225,0.0848436908632,0.169962710704
1,18.5,linear_mc,1,0.498051897406,0.183244058771,0.367921615649
1,18.5,moment_ode,1,0.5,0.186816179439,0.373632358879
1,18.5,bounded_mc,2,0.330906469183,0.0897791565804,0.271312787575
1,18.5,linear_mc,2,0.495822780957,0.303187256607,0.611483111006
1,18.5,moment_ode,2,0.499999990763,0.31069974774,0.621399506959
1,18.6,bounded_mc,1,0.499804047525,0.0845653904864,0.16919709015
1,18.6,linear_mc,1,0.498752450008,0.181031377232,0.362968396905
1,18.6,moment_ode,1,0.5,0.186816179439,0.373632358879
1,18.6,bounded_mc,2,0.331678738928,0.0898488624343,0.270891232657
1,18.6,linear_mc,2,0.496694709793,0.298164055786,0.600296419324
1,18.6,moment_ode,2,0.499999991642,0.310699749098,0.621399508585
1,18.7,bounded_mc,1,0.500342660196,0.0856115208543,0.171105779429
1,18.7,linear_mc,1,0.500649280934,0.185379147471,0.370277466742
1,18.7,moment_ode,1,0.5,0.186816179439,0.373632358879
1,18.7,bounded_mc,2,0.331426035338,0.0894673109754,0.269946538401
1,18.7,linear_mc,2,0.49530670564,0.295327301345,0.596251369066
1,18.7,moment_ode,2,0.499999992437,0.310699750328,0.621399510055
1,18.8,bounded_mc,1,0.500598048464,0.0848369997506,0.169471295405
1,18.8,linear_mc,1,0.501007469813,0.188103172899,0.375449837045
1,18.8,moment_ode,1,0.5,0.186816179439,0.373632358879
1,18.8,bounded_mc,2,0.330937672188,0.0892397522351,0.269657279104
1,18.8,linear_mc,2,0.4935742366,0.291215515848,0.590013607384
1,18.8,moment_ode,2,0.499999993157,0.310699751441,0.621399511386
1,18.9,bounded_mc,1,0.501171487428,0.0838151163793,0.167238397398
1,18.9,linear_mc,1,0.501461497595,0.185299511068,0.369518920109
1,18.9,moment_ode,1,0.5,0.186816179439,0.373632358879
1,18.9,bounded_mc,2,0.330821500993,0.0892780284058,0.269867672258
1,18.9,linear_mc,2,0.492800126691,0.287063338772,0.582514742234
1,18.9,moment_ode,2,0.499999993808,0.310699752447,0.62139951259
1,19,bounded_mc,1,0.500375952157,0.0852813187523,0.170434487079
1,19,linear_mc,1,0.50050937204,0.18572703053,0.371076029552
1,19,moment_ode,1,0.5,0.186816179439,0.373632358879
1,19,bounded_mc,2,0.330362246842,0.0899037159888,0.272136773642
1,19,linear_mc,2,0.492133965198,0.287749924878,0.584698365133
1,19,moment_ode,2,0.499999994397,0.310699753358,0.62139951368
1,19.1,bounded_mc,1,0.499982169171,0.0850345941801,0.170075253526
1,19.1,linear_mc,1,0.499104567709,0.182066933678,0.364787151745
1,19.1,moment_ode,1,0.5,0.186816179439,0.373632358879
1,19.1,bounded_mc,2,0.330323993719,0.0894576656946,0.270817946609
1,19.1,linear_mc,2,0.49224803659,0.291216720944,0.591605652633
1,19.1,moment_ode,2,0.49999999493,0.310699754182,0.621399514665
1,19.2,bounded_mc,1,0.499086978211,0.0848457862671,0.170002003601
1,19.2,linear_mc,1,0.497172426889,0.181615108478,0.36529601936
1,19.2,moment_ode,1,0.5,0.186816179439,0.373632358879
1,19.2,bounded_mc,2,0.330076084674,0.0892825480714,0.270490811715
1,19.2,linear_mc,2,0.491513067086,0.293058918476,0.596238305958
1,19.2,moment_ode,2,0.499999995413,0.310699754928,0.621399515558
1,19.3,bounded_mc,1,0.498573573607,0.0851991732365,0.170885858671
1,19.3,linear_mc,1,0.496592562814,0.184292955752,0.3711150137
1,19.3,moment_ode,1,0.5,0.186816179439,0.373632358879
1,19.3,bounded_mc,2,0.329574070434,0.0893214972585,0.271021009453
1,19.3,linear_mc,2,0.490310574555,0.295717397024,0.603122617316
1,19.3,moment_ode,2,0.499999995849,0.310699755603,0.621399516365
1,19.4,bounded_mc,1,0.498256109305,0.0856143013183,0.171827900791
1,19.4,linear_mc,1,0.496907625981,0.190172669658,0.382712318577
1,19.4,moment_ode,1,0.5,0.186816179439,0.373632358879
1,19.4,bounded_mc,2,0.329486403186,0.0908325419228,0.27567918143
1,19.4,linear_mc,2,0.491176745747,0.300919210798,0.612649547039
1,19.4,moment_ode,2,0.499999996244,0.310699756214,0.621399517095
1,19.5,bounded_mc,1,0.498670299145,0.0849888987588,0.170431042122
1,19.5,linear_mc,1,0.497398660396,0.189314798251,0.380609787127
1,19.5,moment_ode,1,0.5,0.186816179439,0.373632358879
1,19.5,bounded_mc,2,0.329538745023,0.0912210878411,0.276814454199
1,19.5,linear_mc,2,0.491598224639,0.302150993376,0.614629952333
1,19.5,moment_ode,2,0.499999996602,0.310699756766,0.621399517756
1,19.6,bounded_mc,1,0.497783081753,0.0851574314639,0.171073374298
1,19.6,linear_mc,1,0.495518038236,0.187281004047,0.377949922295
1,19.6,moment_ode,1,0.5,0.186816179439,0.373632358879
1,19.6,bounded_mc,2,0.330007859591,0.0910416812332,0.275877311971
1,19.6,linear_mc,2,0.49193002067,0.300400549375,0.610657078758
1,19.6,moment_ode,2,0.499999996925,0.310699757266,0.621399518354
1,19.7,bounded_mc,1,0.498909517409,0.0838130688339,0.167992523512
1,19.7,linear_mc,1,0.49721546879,0.187034836385,0.376164556667
1,19.7,moment_ode,1,0.5,0.186816179439,0.373632358879
1,19.7,bounded_mc,2,0.329512159258,0.0899419501051,0.272954874587
1,19.7,linear_mc,2,0.489488236843,0.296377506809,0.605484431495
1,19.7,moment_ode,2,0.499999997218,0.310699757719,0.621399518895
1,19.8,bounded_mc,1,0.498855665394,0.0847141199024,0.169816894503
1,19.8,linear_mc,1,0.497276740343,0.186450199723,0.374942531183
1,19.8,moment_ode,1,0.5,0.186816179439,0.373632358879
1,19.8,bounded_mc,2,0.32948018598,0.0897388965551,0.272365078004
1,19.8,linear_mc,2,0.489688921178,0.299924834967,0.612480335976
1,19.8,moment_ode,2,0.499999997482,0.310699758128,0.621399519385
1,19.9,bounded_mc,1,0.499584216637,0.0850559997096,0.170253576628
1,19.9,linear_mc,1,0.499074801399,0.188277187311,0.377252441484
1,19.9,moment_ode,1,0.5,0.186816179439,0.373632358879
1,19.9,bounded_mc,2,0.329799190725,0.0905255618474,0.274486913229
1,19.9,linear_mc,2,0.491020981928,0.304669561513,0.620481756843
1,19.9,moment_ode,2,0.499999997722,0.310699758498,0.621399519828
1,20,bounded_mc,1,0.500175753676,0.0851893784705,0.1703188886
1,20,linear_mc,1,0.500249003058,0.186912795498,0.373639516232
1,20,moment_ode,1,0.5,0.186816179439,0.373632358879
1,20,bounded_mc,2,0.330034965537,0.0897464262673,0.271930054809
1,20,linear_mc,2,0.490425183953,0.29585762584,0.603267604357
1,20,moment_ode,2,0.499999997939,0.310699758833,0.621399520228
3,0,bounded_mc,1,0,0,nan
3,0,linear_mc,1,0,0,nan
3,0,moment_ode,1,0,0,nan
3,0,bounded_mc,2,0,0,nan
3,0,linear_mc,2,0,0,nan
3,0,moment_ode,2,0,0,nan
3,0.1,bounded_mc,1,0.247803648027,0.024368328567,0.0983372470947
3,0.1,linear_mc,1,0.247846353218,0.0304512232527,0.122863309697
3,0.1,moment_ode,1,0.247259965473,0.0302011405989,0.122143269498
3,0.1,bounded_mc,2,0.0125839430621,0.00148082832029,0.117676018795
3,0.1,linear_mc,2,0.0126657010465,0.00158004904792,0.124750224414
3,0.1,moment_ode,2,0.0127425934731,0.00161123257545,0.126444634591
3,0.2,bounded_mc,1,0.413028907915,0.044435179106,0.107583702386
3,0.2,linear_mc,1,0.412658992758,0.068742615355,0.166584556647
3,0.2,moment_ode,1,0.413003276912,0.0680193928601,0.164694559735
3,0.2,bounded_mc,2,0.0425508427066,0.00665652204152,0.156436902729
3,0.2,linear_mc,2,0.043525391113,0.00764657352797,0.175680753979
3,0.2,moment_ode,2,0.0436014879515,0.00771818267852,0.177016497398
3,0.3,bounded_mc,1,0.524526277714,0.0544030630925,0.103718470178
3,0.3,linear_mc,1,0.524580205438,0.101280531693,0.193069678656
3,0.3,moment_ode,1,0.524104341065,0.100625894484,0.19199591875
3,0.3,bounded_mc,2,0.0808508325047,0.0143625771119,0.17764290938
3,0.3,linear_mc,2,0.0845201702656,0.0177998120852,0.210598393605
3,0.3,moment_ode,2,0.0844803322965,0.0181400075362,0.214724623389
3,0.4,bounded_mc,1,0.598552909012,0.057466008092,0.0960082345717
3,0.4,linear_mc,1,0.598311718046,0.128616260238,0.214965303802
3,0.4,moment_ode,1,0.598577611503,0.126196719926,0.210827664619
3,0.4,bounded_mc,2,0.121065790515,0.0233618168606,0.192967945455
3,0.4,linear_mc,2,0.129743173256,0.0314905906819,0.242714817987
3,0.4,moment_ode,2,0.130154083463,0.0319767899239,0.245684108197
3,0.5,bounded_mc,1,0.64792726956,0.0575449594549,0.0888139181022
3,0.5,linear_mc,1,0.646688189942,0.146306733132,0.226239995422
3,0.5,moment_ode,1,0.648498537572,0.145337336585,0.224113591881
3,0.5,bounded_mc,2,0.160697976469,0.0329610992538,0.20511209897
3,0.5,linear_mc,2,0.176973095758,0.0479598694808,0.27100090709
3,0.5,moment_ode,2,0.177303161097,0.0482781405301,0.27229148218
3,0.6,bounded_mc,1,0.682375334068,0.0559573263239,0.0820037353788
3,0.6,linear_mc,1,0.683378815963,0.160859649367,0.235388697469
3,0.6,moment_ode,1,0.681961535033,0.159263504748,0.233537372076
3,0.6,bounded_mc,2,0.197630573824,0.0420596504936,0.212819553573
3,0.6,linear_mc,2,0.223854676701,0.0666005538208,0.297516919469
3,0.6,moment_ode,2,0.223867852228,0.066216112927,0.295782142312
3,0.7,bounded_mc,1,0.704619192538,0.0530815356476,0.0753336500195
3,0.7,linear_mc,1,0.704178972722,0.166790974827,0.236858783474
3,0.7,moment_ode,1,0.704392453031,0.169201041332,0.24020848123
3,0.7,bounded_mc,2,0.229739585034,0.0496130716373,0.21595351811
3,0.7,linear_mc,2,0.26721746227,0.0847898651114,0.317306602611
3,0.7,moment_ode,2,0.268617211865,0.0851215967728,0.316888095822
3,0.8,bounded_mc,1,0.718519621632,0.0523389895625,0.0728428117852
3,0.8,linear_mc,1,0.715920631038,0.174313643422,0.243481799328
3,0.8,moment_ode,1,0.719428347016,0.176192543643,0.244906312594
3,0.8,bounded_mc,2,0.259375185295,0.0562845645784,0.217000575882
3,0.8,linear_mc,2,0.309757981458,0.103098444549,0.332835473887
3,0.8,moment_ode,2,0.310861586877,0.104474838009,0.336081530877
3,0.9,bounded_mc,1,0.72961704527,0.050521577144,0.0692439649971
3,0.9,linear_mc,1,0.729830319911,0.18181576858,0.249120601898
3,0.9,moment_ode,1,0.729507208164,0.181058711354,0.248193176609
3,0.9,bounded_mc,2,0.283565415363,0.0618167566593,0.217998223021
3,0.9,linear_mc,2,0.346858095634,0.12163053634,0.350663680251
3,0.9,moment_ode,2,0.350261270871,0.123882242322,0.353685241916
3,1,bounded_mc,1,0.736909611902,0.0488493936935,0.0662895325349
3,1,linear_mc,1,0.738001012058,0.183478359662,0.24861532256
3,1,moment_ode,1,0.736263270833,0.184417430885,0.250477564467
3,1,bounded_mc,2,0.305673249168,0.0666403190569,0.218011616124
3,1,linear_mc,2,0.383219335435,0.138942970875,0.36256774653
3,1,moment_ode,2,0.386699468551,0.143051639422,0.369929754386
3,1.1,bounded_mc,1,0.740716640494,0.0487880565248,0.0658660192813
3,1.1,linear_mc,1,0.741209247965,0.189968291665,0.256295091011
3,1.1,moment_ode,1,0.740791995073,0.186720525735,0.252055269195
3,1.1,bounded_mc,2,0.324143302033,0.0704136233728,0.217229919394
3,1.1,linear_mc,2,0.415401414008,0.155838549954,0.37515170796
3,1.1,moment_ode,2,0.420198251278,0.161770327743,0.384985723407
3,1.2,bounded_mc,1,0.74405318448,0.047621048094,0.0640022099056
3,1.2,linear_mc,1,0.744659278473,0.189026007288,0.253842277606
3,1.2,moment_ode,1,0.743827689713,0.188291637406,0.253138784707
3,1.2,bounded_mc,2,0.340712187662,0.074762198148,0.219429186438
3,1.2,linear_mc,2,0.447358661641,0.175979603249,0.3933747535
3,1.2,moment_ode,2,0.45086322485,0.179887013673,0.398983558113
3,1.3,bounded_mc,1,0.746789099258,0.0471374798527,0.0631202034143
3,1.3,linear_mc,1,0.749653943755,0.190983523843,0.25476224788
3,1.3,moment_ode,1,0.745862576684,0.189359065925,0.253879296058
3,1.3,bounded_mc,2,0.353990769768,0.0774374995286,0.218755702527
3,1.3,linear_mc,2,0.474389878823,0.191724697601,0.404150059182
3,1.3,moment_ode,2,0.478847348071,0.197297502327,0.412025884912
3,1.4,bounded_mc,1,0.747404450567,0.0469678341223,0.0628412556102
